Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strain],Term Source 2 REF,Term Source 2 Accession,Material Type,Experimental Condition [Genotype],Characteristics [Developmental Stage],Assay Name,Comment [Image File Comments],Comment [Image File Type],Channels
TimEmbryos-120919-HybCycle_24,MMStack_Pos16.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos16,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos17.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos17,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos17.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos17,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos17.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos17,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos18.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos18,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos18.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos18,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos18.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos18,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos19.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos19,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos19.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos19,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos19.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos19,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos2.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos2,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos2.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos2,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos2.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos2,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos20.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos20,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos20.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos20,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos20.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos20,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos21.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos21,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos21.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos21,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos21.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos21,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos22.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos22,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos22.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos22,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos22.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos22,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos23.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos23,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos23.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos23,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos23.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos23,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos24.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos24,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos24.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos24,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos24.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos24,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos25.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos25,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos25.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos25,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos25.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos25,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos26.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos26,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos26.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos26,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos26.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos26,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos27.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos27,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos27.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos27,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos27.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos27,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos28.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos28,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos28.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos28,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos28.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos28,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos29.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos29,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos29.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos29,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos29.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos29,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos3.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos3,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos3.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos3,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos3.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos3,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos30.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos30,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos30.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos30,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos30.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos30,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos31.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos31,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos31.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos31,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos31.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos31,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos32.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos32,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos32.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos32,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos32.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos32,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos33.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos33,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos33.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos33,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos33.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos33,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos34.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos34,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos34.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos34,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos34.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos34,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos35.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos35,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos35.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos35,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos35.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos35,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos36.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos36,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos36.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos36,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos36.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos36,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos37.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos37,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos37.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos37,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos37.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos37,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos38.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos38,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos38.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos38,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos38.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos38,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos39.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos39,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos39.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos39,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos39.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos39,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos4.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos4,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos4.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos4,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos4.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos4,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos5.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos5,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos5.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos5,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos5.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos5,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos6.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos6,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos6.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos6,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos6.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos6,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos7.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos7,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos7.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos7,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos7.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos7,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos8.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos8,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos8.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos8,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos8.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos8,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos9.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos9,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos9.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos9,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_24,MMStack_Pos9.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos9,HybCycle_24,raw,A647; A488; Cy3B; DAPI
TimEmbryos-120919-HybCycle_25,MMStack_Pos0.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-120919-Pos0,HybCycle_25,raw,A647; A488; Cy3B; DAPI
